launch_date,delta_v_ms,total_tof_days,dv_node_0_Earth_ms,dv_node_1_Venus_ms,dv_node_2_Earth_ms,dv_node_3_Earth_ms,dv_node_4_Jupiter_ms
2035-12-25 03:23:52.335354,15423.223364169366,2990.6809098229887,4495.97,1389.52,4776.58,3211.69,1549.47
2036-01-17 12:48:41.413518,16829.042898398162,2963.118852248209,4158.75,2582.41,5929.27,2636.56,1522.06
2036-02-24 21:00:30.769418,22768.565852474458,2302.5749806114563,4217.49,7806.41,8571.26,1062.09,1111.31
2036-04-15 22:02:47.055381,10466.264088851014,2180.5034475361913,4210.87,2785.41,1147.2,1091.92,1230.87
2036-05-01 08:16:39.481771,19335.685449504585,2164.0358210751433,3944.7,1548.31,6042.73,6546.39,1253.56
2036-06-12 12:19:01.313491,8490.648238127891,2518.3328511064233,4407.24,2728.6,108.49,7.5,1238.82
2036-06-26 05:15:08.808041,7011.335623419593,2316.201602445695,4507.72,1107.08,0.0,315.7,1080.83
2036-07-17 09:30:36.998400,8149.127244641337,2671.3812271564993,4932.86,1682.82,0.0,105.76,1427.69
2036-08-30 20:20:16.494132,15660.082279114302,2232.4417057878763,5546.04,267.56,6853.79,1946.16,1046.54
2036-09-21 19:41:04.127993,19868.662890171217,2233.075806179572,7739.25,1931.15,7067.95,2083.21,1047.11
2036-11-15 20:10:58.178281,11316.936122959998,2121.319299828429,7514.7,0.0,457.9,2286.13,1058.2
2036-11-20 00:01:33.110936,11117.36570078859,2158.8607021511366,7314.02,0.0,1199.51,1553.93,1049.9
2037-01-10 06:19:00.365343,8727.883988453095,2089.848431532774,6233.04,66.69,0.0,1376.84,1051.31
2037-02-03 19:39:56.424926,8844.709320564978,2365.7098076986595,5882.63,161.81,927.6,755.82,1116.86
2037-02-19 14:26:13.112926,7954.450769675534,2065.1040568067947,5685.23,0.0,0.0,1219.82,1049.4
2037-03-24 05:29:50.893905,7831.779711618794,1922.7504014351239,5428.45,17.9,0.0,1281.75,1103.69
2037-04-16 00:01:54.901509,11620.329113453256,2231.793191068834,5322.03,3232.29,1258.82,612.64,1194.54
2037-05-20 13:57:16.962353,16106.288405400011,2252.878585036033,6271.96,7079.57,799.56,831.3,1123.89
2037-07-02 21:15:00.738910,6436.942418214276,2142.8740333769565,4606.45,0.01,116.65,495.63,1218.2
2037-08-05 05:31:13.012270,13371.497472461786,2622.9293353397566,4337.97,0.0,5998.12,1911.34,1124.07
2037-09-13 14:14:18.631340,12874.130747725583,2498.5917579613465,3885.99,0.0,6020.86,1791.73,1175.55
2037-10-08 12:55:44.283730,6778.0902814914,2194.3783195645265,3744.98,0.83,1088.76,867.38,1076.14
2037-10-31 15:36:21.831747,12684.014869019366,2464.381840797416,3661.09,0.0,6059.8,1800.42,1162.71
2037-11-20 01:24:14.901124,14303.630052419037,2340.3291687654682,3879.52,0.0,5965.98,3272.99,1185.14
2037-12-17 07:21:28.167553,8454.686609209468,2120.421660561975,6161.41,528.75,0.0,673.16,1091.37
2038-01-17 00:00:00.000000,18941.044369051393,2190.116854487423,7852.4,0.0,6452.49,3528.41,1107.74
2038-03-09 08:42:20.317899,17222.13012637496,2379.78907293135,12097.68,1700.86,1887.41,112.59,1423.6
2038-03-28 03:41:31.955492,32824.304569761836,2201.409181205782,12987.61,0.0,16692.89,1970.03,1173.77
2038-04-30 08:20:13.002693,15537.667896158206,2408.2463750916972,12276.88,3.73,1880.01,0.0,1377.05
2038-06-07 21:07:44.394269,13339.898378317044,2178.242387504029,11801.06,0.59,0.0,0.0,1538.25
2038-07-03 13:10:40.094946,15335.165891810364,2645.2939292244287,10354.22,3049.3,0.0,0.0,1931.65
2038-08-15 11:37:13.964503,14056.449121235055,2122.543980997538,6366.41,0.0,2987.76,3471.0,1231.29
2038-08-28 19:51:12.917039,21599.30238085604,2237.143059208233,13572.74,6273.7,0.05,0.0,1752.81
2038-10-05 13:18:22.377929,13726.715598127666,2241.6533202853266,5877.4,367.91,2762.09,3575.87,1143.44
2038-10-28 15:41:06.158465,12750.867443966214,2117.688161213126,5643.41,0.0,2519.3,3435.94,1152.22
2038-11-20 07:59:07.976701,12680.21271146465,2102.5311214083467,5487.56,0.0,2606.04,3437.76,1148.85
2038-12-17 00:00:06.384564,13023.12235806451,2424.6621681019155,5230.21,0.0,4556.85,2040.56,1195.51
2039-01-17 00:01:13.101385,16452.5835752654,2052.826174460949,5766.36,3221.9,2792.69,3523.94,1147.7
2039-02-23 17:07:42.519477,17234.27971730233,2227.6544618107146,5141.57,2750.1,4835.55,3259.21,1247.84
2039-03-24 14:04:08.100360,17118.884626841013,2597.816959503903,4553.4,2021.68,4450.18,4258.53,1835.09
2039-04-28 20:49:35.785112,14952.728708878036,2965.886941353034,3917.9,592.53,5163.43,3377.81,1901.06
2039-05-31 01:39:09.856290,18953.57736921156,2422.267588564482,3804.06,403.02,12849.04,313.63,1583.84
2039-06-17 16:30:18.303146,20374.88063783473,2258.113961635973,4242.39,1365.39,13363.42,24.0,1379.68
2039-07-18 13:31:03.427437,20259.71214139273,2857.099055048484,6823.23,0.0,10961.29,692.09,1783.1
2039-08-17 01:13:07.896559,29352.73753157787,2416.567690037134,10846.95,469.02,15974.55,371.08,1691.13
2039-09-27 05:55:28.511362,21566.522958130663,2451.3640515760635,4611.64,3722.72,8734.61,3204.89,1292.66
2039-10-17 00:01:11.400247,16238.42333893227,1878.2288549145035,5306.31,0.0,6507.41,3291.88,1132.83
2039-11-16 01:45:50.866359,23802.462356547447,2208.011233712077,5660.09,4375.37,8893.45,3688.97,1184.59
2040-01-15 20:44:38.181932,13712.596211677828,2015.0195646793447,7627.44,12.13,1541.29,3323.99,1207.75
2040-02-09 23:34:15.397295,11797.027780360157,1895.2454184727858,6769.48,31.57,2032.71,1584.22,1379.05
