launch_date,delta_v_ms,total_tof_days,dv_node_0_Earth_ms,dv_node_1_Venus_ms,dv_node_2_Earth_ms,dv_node_3_Earth_ms,dv_node_4_Jupiter_ms
2035-12-17 00:00:00.000000,14796.3033990226,2999.0413865599567,4522.35,904.57,4625.06,3198.6,1545.72
2036-01-17 00:00:00.000006,16796.327501206197,2964.6514499177265,4165.43,2597.32,5764.06,2742.39,1527.12
2036-02-15 00:00:00.006298,18403.306378256955,2931.4185412802904,3829.59,3823.09,6935.57,2307.74,1507.32
2036-03-17 00:00:00.000002,20012.153607799868,2877.463529374667,3741.57,2760.39,12079.3,0.0,1430.89
2036-05-15 23:59:59.999853,7370.557477320447,2204.880809303234,4343.14,1889.02,0.0,0.0,1138.39
2036-06-13 17:44:02.121581,5404.887172596862,2254.8841105771044,4302.3,0.0,0.0,0.0,1102.59
2036-06-16 00:00:00.000000,5410.119528790634,2265.9977671200436,4310.17,0.0,0.0,0.0,1099.95
2036-07-17 01:22:44.636394,6948.5481135844275,2667.995899868439,4720.53,759.12,0.0,0.0,1468.9
2036-08-17 00:00:00.000201,7597.110599618105,3071.7405414963873,5074.16,659.71,164.26,0.0,1698.99
2036-10-16 00:00:00.000000,15167.85099740003,2099.394906210706,8260.04,1272.49,1402.15,3144.86,1088.31
2036-11-16 00:00:00.000000,11147.496100537417,2172.2176011171573,7330.04,0.0,1121.66,1646.38,1049.42
2036-11-23 23:38:16.788385,11103.424043187255,2175.0674844604505,7312.16,0.0,1226.66,1514.87,1049.74
2037-01-06 15:35:45.569855,8719.568260281438,2121.5323766407682,6289.37,0.0,0.0,1381.0,1049.2
2037-02-16 00:00:00.000000,7991.538501200059,2091.2691630134987,5722.86,0.0,0.0,1219.17,1049.51
2037-03-15 23:59:59.924025,7700.54855318678,2060.952962234635,5469.45,0.0,0.0,1181.77,1049.33
2037-03-23 18:58:21.159032,7637.062932322908,2051.409086949507,5417.84,0.0,0.0,1169.99,1049.23
2037-04-16 00:00:00.000000,10701.52922631569,2029.6964006680478,5304.65,3214.95,0.0,1132.65,1049.28
2037-05-17 00:00:00.000000,15467.357094136232,1984.6525875751377,6326.76,6855.77,0.0,1235.7,1049.14
2037-06-16 00:00:00.000000,17968.009513501664,1980.8975454881097,6013.97,9720.53,0.0,1183.06,1050.44
2037-08-14 12:01:49.139693,5271.488361827243,2336.156892120525,4169.06,0.0,0.0,7.86,1094.56
2037-09-15 23:59:59.999323,4943.60090414598,2267.760670074529,3848.62,0.0,0.0,13.25,1081.73
2037-10-10 04:14:35.844349,12554.352742646493,2566.284550560652,3668.25,0.0,5859.14,1903.28,1123.68
2037-10-17 00:00:00.000058,12569.476438906382,2575.057715928322,3654.78,0.0,5897.21,1892.83,1124.66
2037-11-16 00:00:00.000001,12930.70568507699,2453.0473165110548,3818.85,0.0,6146.5,1805.91,1159.45
2037-12-17 00:00:00.000000,14250.40507320411,2428.5343447740706,4980.59,0.0,6300.92,1814.19,1154.7
2038-01-17 00:00:00.000000,18759.19869355239,2456.516491936917,7683.85,0.0,8038.26,1912.87,1124.22
2038-03-16 00:00:00.000000,16667.232966484484,2528.4095427156894,11971.24,0.0,3356.54,0.0,1339.45
2038-04-15 23:59:59.987306,13035.434052231707,2438.6052650816255,11324.39,0.0,56.81,0.0,1654.23
2038-05-10 14:52:15.336573,12786.159222081755,2437.0490620161136,11063.76,0.0,0.0,0.0,1722.4
2038-06-15 23:59:59.999996,13843.049199947176,2792.577086293376,11045.52,0.0,841.58,0.0,1955.96
2038-06-26 13:39:32.451183,13688.670752596012,2779.2382077920397,11072.43,0.01,629.72,0.0,1986.52
2038-07-26 22:14:20.554424,13259.776183093185,2741.966217233626,11188.01,0.0,0.0,0.0,2071.77
2038-09-13 21:22:16.564167,13724.080311433238,2209.2718302137596,6093.1,0.0,3020.16,3475.55,1135.28
2038-10-15 23:59:59.999999,13391.083384011068,2441.3475291305613,5777.54,0.0,4501.59,1865.64,1246.3
2038-11-12 20:46:21.391865,12636.511649288776,2200.3994719298144,5559.13,0.0,2491.29,3458.06,1128.04
2038-11-16 10:57:55.877088,12677.136429220056,2099.9965812568325,5510.42,0.0,2576.1,3437.69,1152.93
2038-12-17 00:00:00.000015,12889.271576914685,2402.3584071191085,5258.65,0.0,4526.74,1887.75,1216.14
2039-01-17 00:00:00.000001,13783.891919815713,2668.1749595656365,4962.84,0.0,4887.82,2608.82,1324.41
2039-03-16 00:00:00.000000,15754.057419615696,2653.0143848826447,4734.0,2199.62,4739.84,2702.05,1378.55
2039-04-16 00:00:00.000000,15236.803348995985,2937.467540082504,4141.8,959.19,5073.53,3227.98,1834.31
2039-04-29 00:14:53.119761,14911.062572542496,2974.56757505305,3922.47,498.22,5184.05,3392.71,1913.62
2039-05-17 00:00:00.000000,15152.243197166234,2956.720048886205,3753.54,717.78,5363.02,3403.58,1914.32
2039-06-16 00:00:00.000001,16129.314906761665,2926.8935542457425,4169.52,1215.35,5412.21,3417.04,1915.2
2039-07-17 00:00:00.000000,18555.134510739117,2896.270707671895,6743.87,163.7,5947.91,3782.51,1917.14
2039-09-15 05:20:37.180475,15011.272084687942,1799.129192884371,4411.65,0.0,6040.72,3417.18,1141.72
2039-09-16 00:21:57.385936,15012.950484669602,1807.3596386319255,4421.09,0.0,6058.83,3396.37,1136.65
