launch_date,delta_v_ms,total_tof_days,dv_node_0_Earth_ms,dv_node_1_Venus_ms,dv_node_2_Earth_ms,dv_node_3_Earth_ms,dv_node_4_Jupiter_ms
2035-12-17 00:00:00.000000,14796.303399022787,2999.0413827810235,4522.35,904.57,4625.06,3198.6,1545.72
2036-01-17 00:00:00.000000,16796.327501172647,2964.65145600957,4165.43,2597.32,5764.06,2742.39,1527.12
2036-02-15 00:00:00.000001,18403.306365110366,2931.4169783812977,3829.58,3822.99,6935.83,2307.59,1507.31
2036-03-17 00:00:00.000002,20012.153607799868,2877.4635293746683,3741.57,2760.39,12079.3,0.0,1430.89
2036-05-15 23:59:59.999859,7370.557477036358,2204.8799385746825,4343.14,1889.02,0.0,0.0,1138.4
2036-06-13 17:32:18.066440,5404.885004274578,2254.2524348866996,4302.15,0.0,0.0,0.0,1102.74
2036-06-16 00:00:00.000164,5410.119528813133,2265.9951643526883,4310.17,0.0,0.0,0.0,1099.95
2036-07-17 00:00:00.000278,6931.431448667613,2684.0366951191245,4621.7,972.8,164.63,0.0,1172.3
2036-08-17 00:00:00.000000,7597.110472851625,3071.7414675700193,5074.18,659.84,164.11,0.0,1698.98
2036-10-16 00:00:00.000000,15167.85099740001,2099.394872390566,8260.04,1272.49,1402.15,3144.86,1088.31
2036-11-16 00:00:00.000000,11147.496100537328,2172.2175995377156,7330.04,0.0,1121.66,1646.38,1049.42
2036-11-23 23:38:16.625330,11103.42404318741,2175.0675146402923,7312.16,0.0,1226.66,1514.87,1049.74
2037-01-06 20:55:48.343318,8713.441812931975,2103.2707984822314,6279.7,0.0,0.0,1383.77,1049.97
2037-02-16 00:00:00.000000,7991.538501199828,2091.269128902086,5722.86,0.0,0.0,1219.17,1049.51
2037-03-16 00:00:00.000000,7700.548480084215,2060.8788167509724,5469.46,0.0,0.0,1181.77,1049.32
2037-03-23 18:58:20.108332,7637.062932014784,2051.4131052312864,5417.84,0.0,0.0,1169.99,1049.23
2037-04-16 00:00:00.000000,10701.52922631161,2029.6964531155172,5304.65,3214.95,0.0,1132.65,1049.28
2037-05-17 00:00:00.000000,15467.357094135756,1984.652752537125,6326.76,6855.77,0.0,1235.7,1049.14
2037-07-16 00:00:00.000000,5565.323905844874,2308.2951440315355,4487.16,0.0,0.0,0.0,1078.17
2037-08-14 12:20:30.102828,5271.486523054315,2336.574593850602,4168.82,0.0,0.0,7.91,1094.76
2037-09-15 23:59:59.999725,4943.600833165683,2267.782508435269,3848.61,0.0,0.0,13.25,1081.74
2037-09-30 00:06:26.708453,4888.974119825938,2256.468077388208,3805.39,0.0,0.0,0.0,1083.59
2037-10-17 00:00:00.000006,12569.476438904938,2575.057247691159,3654.78,0.0,5897.21,1892.83,1124.66
2037-11-16 00:00:00.000002,12930.70568507385,2453.0473698229284,3818.85,0.0,6146.5,1805.91,1159.45
2037-12-17 00:00:00.000000,14250.405073199212,2428.534404527833,4980.59,0.0,6300.92,1814.19,1154.7
2038-01-17 00:00:00.000000,18759.19869355106,2456.516629518366,7683.85,0.0,8038.26,1912.87,1124.22
2038-03-16 00:00:00.000000,13984.647591859932,2086.7142982843593,11971.24,0.0,792.77,0.0,1220.63
2038-04-16 00:00:00.000000,13035.433199987612,2438.605716996988,11324.39,0.0,56.81,0.0,1654.23
2038-05-10 17:45:01.726823,12786.15787114935,2436.8998249035553,11063.52,0.0,0.0,0.0,1722.63
2038-05-17 00:00:00.000001,12789.462152044533,2429.0907592870017,11054.25,0.0,0.0,0.0,1735.21
2038-06-16 00:00:00.000001,12877.44705075902,2391.358629713142,11071.51,0.0,0.0,0.0,1805.94
2038-08-15 23:59:59.999988,13893.461042078588,2267.1639928946142,6353.37,0.0,2953.17,3462.78,1124.15
2038-08-17 00:00:00.000873,12377.15144403675,2278.8978007859687,6386.0,0.0,1373.54,3211.53,1406.08
2038-10-15 23:59:59.999999,12810.492989917331,2220.709672487804,5775.27,0.0,2449.96,3458.98,1126.28
2038-11-12 20:46:25.373487,12636.511649283391,2200.399273394359,5559.13,0.0,2491.29,3458.06,1128.04
2038-11-16 10:57:54.778868,12677.136429217804,2099.9965466718686,5510.42,0.0,2576.1,3437.69,1152.93
2038-12-17 00:00:00.000005,12889.271576913612,2402.358454830092,5258.65,0.0,4526.74,1887.75,1216.14
