launch_date,delta_v_ms,total_tof_days
2036-01-16 00:00:00.000000,9574.182698411758,1570.9039356959265
2036-02-16 00:00:00.000000,8792.027881634454,1534.8774972942992
2036-03-10 08:45:06.838755,8562.331529096375,1514.4264642549792
2036-03-23 18:51:23.890654,8584.97145081375,1499.3503185687641
2036-04-16 00:00:00.000002,8858.85779528316,1483.6867074487334
2036-05-17 00:00:00.000000,10178.204211251781,1465.7406293274773
2036-06-27 00:42:51.998683,10651.154258845487,2186.9472472348098
2036-07-17 00:00:00.000000,11501.194660525674,2414.7670395428167
2036-08-17 00:00:00.000000,14501.925483754847,2588.9302634545015
2036-09-16 00:00:00.000000,15668.078022971864,2534.3797155122215
2036-11-16 00:00:00.000000,15079.67499678568,2062.793629848552
2036-12-06 20:44:01.267555,14642.432441018667,2134.918706918362
2037-01-09 23:31:12.736029,11864.044291973187,2069.0662369650536
2037-02-16 00:00:00.000000,11233.711950821164,2046.4199847962727
2037-03-16 00:00:00.000000,10992.242352608417,2012.1949339057026
2037-03-22 03:49:00.287544,10965.59643763103,2003.5026359321005
2037-04-16 00:00:00.000000,14131.95912020441,1965.1181750650455
2037-06-16 00:00:00.000000,10609.106364154404,2439.7013849219225
2037-07-16 00:00:00.000000,8243.568087026255,2513.1357294553954
2037-08-16 00:00:00.000000,7354.2910323966735,2574.580600077766
2037-09-06 08:33:51.329900,7118.389425793209,2583.4918626478534
2037-10-15 23:59:59.999994,6826.88191337481,2532.2687076653397
2037-10-17 00:00:00.000002,6826.729733908668,2531.8892555106595
2037-11-16 00:00:00.000000,7104.924164665453,2526.254352895332
2037-12-17 00:00:00.000000,8324.19931256916,2589.612963900712
2038-01-17 00:00:00.000001,13982.696491826278,1778.9671481211449
2038-02-24 07:48:51.560879,13850.162433164183,1742.1218099289902
2038-03-17 00:00:00.000000,14830.864965141118,1736.3209253388056
2038-05-16 00:00:00.000000,16628.94937866235,2409.9389264353613
2038-06-16 00:00:00.000000,16570.475592438812,1632.1582535119016
2038-07-16 00:00:00.000000,14382.470293611206,1621.03147352705
2038-07-19 12:09:39.612780,14337.15492961544,1614.3216971337133
2038-09-16 00:00:00.000000,11945.503086551566,2268.027353576813
2038-10-16 00:00:00.000000,11492.989064722851,2281.4640975019197
2038-11-16 00:00:00.000000,11216.362046096285,2213.3591273856946
2038-12-16 00:00:00.000000,10868.375544458291,2244.443039589367
2039-01-03 04:48:41.694015,10801.649524793109,2249.03626078746
2039-01-17 00:00:00.000000,11094.997010039255,2552.0701409756166
2039-03-16 00:00:00.000000,13159.166873856026,2496.1390195156177
2039-03-28 05:56:13.204239,12920.45463557543,2488.3071766463013
2039-04-16 00:00:00.000000,13400.54631404463,2469.692398336845
2039-05-17 00:00:00.000004,14270.310169361615,2511.5656337052196
2039-06-16 00:00:00.000000,14975.6402976122,2485.9322913304522
2039-07-17 00:00:00.000000,17389.12472461193,2433.951402439342
2039-09-16 00:00:00.000000,10086.180477792866,2321.648422075788
2039-10-01 04:41:29.736379,9677.693325051729,2344.783369377573
2039-10-17 00:00:00.000000,9940.972853407686,2405.582568742301
2039-11-16 00:00:00.000000,12929.196724970556,2711.2292915825956
2040-01-16 00:00:00.000000,15836.74530580838,2988.077724196609
2040-02-16 00:00:00.000000,14127.272443796874,2357.127955893218
2040-03-16 00:00:00.000000,12780.377093500894,2378.269517524567
2040-04-16 00:00:00.000000,12549.414975984422,2221.0641459494273
2040-05-16 00:00:00.000000,11740.186059952835,2211.7606871295884
2040-05-21 08:34:45.664540,11734.60911273729,2206.625097696483
2040-06-30 14:49:22.711534,12211.836128429884,1655.7614702049684
2040-07-17 00:00:00.000000,12276.47653212941,1634.7143331819007
2040-09-16 00:00:00.000000,13648.577073833978,2060.511369074058
2040-10-16 00:00:00.000000,11391.20119910079,2149.1583444996063
2040-11-16 00:00:00.000000,9822.000010425669,2249.061458277022
2040-12-16 00:00:00.000000,9414.696178860857,2332.730057271642
2040-12-20 12:34:58.951758,9407.099408225691,2370.2352743197384
2041-01-20 07:13:56.397741,9444.199735946795,2395.423306729977
2041-02-14 00:00:00.000000,9877.041605395847,2453.062532695331
2041-03-17 00:00:00.000000,11117.456590362415,2592.8874393905053
2041-04-16 00:00:00.000000,14097.885986636276,2575.8622945670018
2041-05-17 00:00:00.000000,18363.630609041706,2539.1216711221155
2041-06-24 22:07:41.095441,18844.311061254342,1824.6352322272073
2041-08-16 00:00:00.000000,19312.088796531818,1770.9580545047415
2041-09-15 23:59:59.999999,17841.569327579007,2247.0006230515523
2041-10-16 00:00:00.000000,15271.016919849175,2350.8697833108386
2041-11-15 23:59:59.999994,14782.448728001815,2328.629986804515
2041-12-16 00:00:00.000000,10842.750690750561,2552.5661520042413
2042-01-16 00:00:00.000000,10185.42039639891,2528.248761836068
2042-02-02 17:12:16.588732,9989.488543142304,2520.376381939104
2042-03-16 00:00:00.000000,9373.235704849305,2473.511929624603
2042-04-15 23:59:59.999999,9101.914092386922,2443.587935663433
2042-05-08 09:16:12.356156,8992.466793653097,2424.7837952685877
2042-05-17 00:00:00.000004,9040.882868877396,2425.66271161978
2042-07-16 00:00:00.000000,11952.45649642175,1921.9548705585894
2042-07-22 17:32:41.981233,11943.943713332197,1915.0459414374245
2042-08-17 00:00:00.000000,12133.77711323767,1889.2489356788565
2042-09-16 00:00:00.000000,13545.954361029286,1855.9333976340001
2042-10-17 00:00:00.000000,18132.309005569252,1510.4445869843025
2042-12-15 23:59:59.999999,14248.373850330901,2055.1279870716576
