launch_date,delta_v_ms,total_tof_days
2035-12-17 00:00:00.000008,8014.055087892199,2549.1971734618114
2036-02-15 23:59:59.999999,6792.099258051032,2418.694728996602
2036-03-15 23:59:59.999996,6194.094353055985,2421.1770206722176
2036-03-27 18:15:19.366428,6158.958570207707,2408.8184870252735
2036-04-16 00:00:00.000003,6384.103297490123,2381.8742513206203
2036-05-17 00:00:00.000000,8332.465039312798,2312.986437238391
2036-06-16 00:00:00.000000,11890.381227782045,2299.625345720816
2036-08-15 23:59:56.008402,10218.415188723526,2278.2411539894897
2036-08-17 13:26:55.312374,10215.044611080173,2280.056060611811
2036-09-16 00:00:00.000345,17953.57806523946,2291.0890621499416
2036-10-17 00:00:00.000350,18544.48618136858,2257.318416617183
2036-12-14 11:04:24.586632,18690.155016301433,2203.1234155290904
2037-01-15 23:59:59.999996,16566.941313649062,2566.3457942661594
2037-02-15 23:59:59.999979,14502.988796674319,2912.530806627877
2037-03-15 23:59:59.999980,13449.55606611173,2872.6567564517227
2037-04-15 23:59:59.999990,12467.04884837377,2830.972428247733
2037-04-17 02:37:21.132715,12432.632128542213,2829.5030910284113
2037-05-17 00:00:00.000024,12669.81700802522,2790.23979448662
2037-07-15 21:22:26.716378,8387.973007300043,2553.7577001369864
2037-07-17 00:00:00.000047,13308.763163867807,3113.1351038993757
2037-09-02 15:52:49.233190,12639.123786193522,2575.6857913255926
2037-10-15 23:44:24.179875,8025.626151603145,2461.5879914096663
2037-11-02 14:38:26.107722,11433.167367619011,2526.6459989241584
2037-11-16 00:00:00.000131,11475.626107017175,2523.9986784118546
2037-12-17 00:00:00.000001,12419.854674175927,2494.58547197084
2038-01-17 00:00:00.000000,14831.483666125983,2440.035688453812
2038-03-15 22:43:48.307209,11953.704450992684,2313.8111091229853
2038-04-07 22:03:32.815635,14691.162722209418,2381.7518286987606
2038-04-16 17:41:55.544595,14901.043855467075,2419.1291872337342
2038-05-17 00:00:00.000056,20557.465605086356,2369.705694821654
2038-06-16 00:00:00.000354,21956.46456390365,2267.286639158312
2038-07-23 03:25:18.495740,19592.911143407156,2182.6239876490727
2038-09-15 23:59:59.985875,20317.29067598553,2576.497418381885
2038-10-16 00:00:00.000000,18053.35985024147,2510.5394644829857
2038-11-15 23:59:59.999790,14155.647135242236,2384.78850034628
2038-12-15 23:59:59.999985,11120.708598626936,2358.2814468494894
2039-01-15 23:59:59.999998,10423.328891556714,2339.467481898279
2039-02-16 00:00:00.000000,8325.631370845627,2308.6351545700063
2039-03-06 01:07:11.540947,8167.9775723633265,2294.5059754610525
2039-04-15 23:59:59.999931,8033.503422528471,2247.6734334589
2039-05-15 23:59:59.999992,7196.890599660495,2205.7109863004916
2039-06-04 08:33:20.487190,7086.75257694494,2194.5073482887224
2039-06-16 00:00:00.000001,7122.286410001501,2182.651439962582
2039-07-17 00:00:00.000000,8715.99569231429,2140.719529114327
2039-08-17 00:00:00.000000,11731.221381877585,2110.150700607863
2039-10-15 23:59:59.999955,11663.33484616197,2052.9155238654575
2039-10-26 01:45:06.310114,11342.952185329328,2051.336211315354
2039-11-16 00:00:00.003824,18219.121886736142,2051.7075415312324
2039-12-17 00:00:00.001305,18542.768469221584,2019.4820063782684
2040-02-15 23:59:59.999934,19389.93724193714,1961.5833557530148
2040-03-16 00:00:00.000000,17181.537924924785,2515.5400812352527
2040-04-16 00:00:00.000000,14450.840187845519,2581.6869057628855
2040-05-15 23:59:59.999990,12999.343024112597,2767.1707535413175
2040-06-15 23:59:59.999976,11745.327282133348,2906.838043117208
2040-07-15 23:59:59.980502,11094.944445968797,2863.6156216717714
2040-07-17 00:00:00.001121,11094.636431274392,2862.254079842318
2040-09-15 23:59:59.999996,11944.406870847726,3179.1902583838473
2040-10-15 23:59:59.999985,10918.336253312695,3145.393158588304
2040-11-11 08:53:10.141419,10673.66417421671,3111.483151901069
2040-11-16 00:00:00.000020,10815.26473064328,3104.127903474942
2040-12-17 00:00:00.000005,13040.027501837576,2550.94756064931
2041-02-01 16:37:28.972141,13091.995045373107,2497.9924077316896
2041-03-05 16:06:37.728007,11687.808394090487,2987.847521297687
2041-03-17 00:00:00.000003,14930.046079429761,2548.149072122152
2041-04-16 00:00:00.000001,16475.94830103842,2357.022443423706
2041-05-17 00:00:00.028779,18818.168161938433,2386.5920595237762
2041-06-16 00:00:00.003262,19215.857336205765,2350.0840504052144
2041-07-17 00:00:00.000357,19676.149879501758,2363.05460261769
2041-09-03 01:10:44.405439,15962.033535476252,2576.640101658458
2041-09-17 20:00:23.248088,15955.483848874828,2647.033489853027
2041-10-17 00:05:52.022397,12483.109627046333,2849.4213616253305
2041-12-13 10:46:39.833763,21947.89344728675,2180.6103219089887
2042-01-15 23:59:59.999794,16248.477160242643,2491.8588043305913
2042-02-16 00:00:00.000000,13002.132336029576,2404.0915727969846
2042-03-15 23:59:59.999995,11440.351179994237,2367.0298683537094
2042-04-15 23:59:59.999999,10657.522862091248,2378.7692868546073
2042-05-03 04:12:38.505207,10602.746473415586,2367.9938080654238
2042-06-15 23:59:59.999999,10248.994217109315,2335.0218971953063
2042-07-15 23:59:59.999967,9930.398030483133,2254.927489410224
2042-08-13 14:38:51.666933,9327.966029084346,2263.0918499615486
2042-08-17 00:00:00.001500,9339.560182020272,2260.1162207973643
2042-09-16 00:00:00.000000,10278.200213882661,2223.767589687082
2042-10-17 00:00:00.000000,12157.4455804131,2194.4496600013094
2042-11-16 00:00:00.000000,15565.804765196568,2156.2352582079793
