launch_date,delta_v_ms,total_tof_days
2036-01-16 00:00:00.000000,12320.05782540196,1809.7928701708051
2036-02-16 00:00:00.000000,7892.33910341701,1844.1487474004953
2036-03-15 23:59:59.999998,6879.936367787946,1993.1365602363142
2036-03-23 00:24:46.064246,6870.027924414046,2014.283765730962
2036-04-16 00:00:00.000000,6948.845446234382,1991.6471230984955
2036-05-17 00:00:00.000000,7425.211385385666,1882.6576720093663
2036-06-16 00:00:00.000000,9058.09683746243,1740.0534040618543
2036-07-17 00:00:00.000000,14005.33543386064,1620.1898107219088
2036-08-17 00:00:00.000000,17380.526353463327,1749.5464440824364
2036-10-16 00:00:00.000000,15826.08649913685,1849.0267641887772
2036-11-16 00:00:00.000000,15013.204710007365,1887.323313268829
2036-11-26 06:17:06.131826,14531.564425595749,1875.7089558429254
2036-12-17 00:00:00.000000,16593.873900449646,1871.7966807340567
2037-02-16 00:00:00.000000,11310.898772067321,1828.0059090777745
2037-03-11 12:52:26.990058,8157.216501496716,2102.094217118578
2037-03-17 00:00:00.000002,8212.766195050981,2198.372332482092
2037-05-16 00:00:00.000000,8097.357354962637,1790.0108403104598
2037-06-15 23:59:59.999999,6997.158334430978,1905.989184066062
2037-06-18 12:43:51.302670,6993.960184637568,1924.9489800104302
2037-07-17 00:00:00.000002,7176.9239440372,2144.0997300970685
2037-08-17 00:00:00.000001,7929.322283618183,2305.0728771030795
2037-10-15 23:59:59.999999,9491.934672758947,1725.1749528419555
2037-10-18 01:01:12.171237,9489.657222481159,1733.5626032457355
2037-11-16 00:00:00.000000,10013.76076822095,1785.087035482569
2037-12-17 00:00:00.000000,13296.840417888729,1813.025926998276
2038-02-16 00:00:00.000000,21605.211031454564,1472.9727743930544
2038-03-16 00:00:00.000000,18244.412234648786,1482.9429338008836
2038-04-16 00:00:00.000000,14125.145917200934,1756.452140534336
2038-04-28 08:10:02.849952,13377.271097119446,1805.206067966329
2038-06-16 00:00:00.000000,8970.409846064256,1868.1984420500696
2038-06-21 02:50:31.510391,8926.09731237362,1911.973287358774
2038-07-17 00:00:00.000000,9419.024794353403,2334.570352736235
2038-09-16 00:00:00.000000,12732.14447485298,1488.719457966341
2038-10-15 23:59:59.999998,12423.034698008487,1441.1579876271287
2038-10-23 20:41:59.332432,12400.739992649806,1440.375654276172
2038-11-16 00:00:00.000000,14333.615036733081,1888.7327665669368
2038-12-17 00:00:00.000000,18070.365640649994,1865.2579437981728
2039-01-17 00:00:00.000001,21768.62969422277,1834.323653769424
2039-03-16 00:00:00.000000,17786.939763666713,1737.000470174526
2039-04-16 00:00:00.000000,12492.148314168051,1761.84468458551
2039-05-16 00:00:00.000000,8358.456162985729,1797.95349274327
2039-06-16 00:00:00.000000,7067.572901237036,1849.2799739346074
2039-06-22 22:02:23.544543,7043.963355083282,1865.4929570548754
2039-07-17 00:00:00.000001,7294.552202643603,1908.0950965329666
2039-08-17 00:00:00.000000,8384.749504158795,1651.1551131527008
2039-09-16 00:00:00.000000,9610.737037248358,1911.608902567781
2039-10-17 00:00:00.000000,12208.516157988977,1919.2381157739426
2039-12-15 23:59:59.999999,16147.098151448376,1484.0603315927651
2039-12-23 05:36:55.472202,16071.0963142543,1515.4394510146265
2040-02-10 05:18:14.484107,18368.570044525033,1263.445915302427
2040-03-16 00:00:00.000000,15838.751598571886,1872.2870254768584
2040-03-18 08:25:35.939255,15688.325018341024,1873.6360217596798
2040-05-16 00:00:00.000000,11813.862669595714,1742.9119883090461
2040-06-10 15:22:29.864464,8437.260464211735,1903.7702592455755
2040-06-16 00:00:00.000000,8482.402297961162,1993.7495986663591
2040-08-16 00:00:00.000000,8465.214398931872,1733.6679136073212
2040-09-03 11:33:45.865968,7893.471959826318,1900.715527992519
2040-10-16 00:00:00.000000,8838.401851720791,1497.0518540360479
2040-11-08 13:11:35.820926,8747.815848525037,1492.1484766189267
2040-12-11 11:58:47.923461,8158.79451060994,2291.944157574213
2040-12-24 19:07:43.635109,8328.987903602823,1433.875216269168
2041-01-17 00:00:00.000000,8576.852752518196,1447.981894652621
2041-02-14 00:00:00.000000,10196.698743757275,1379.2411102474478
2041-03-17 00:00:00.000000,15794.385670304917,1820.5975719164167
2041-05-16 00:00:00.000000,23263.887922427944,1394.6768052415046
2041-06-16 00:00:00.000000,19943.4128304653,1403.0391672231347
2041-07-16 00:00:00.000000,17244.045606441574,1253.1395609895703
2041-08-16 00:00:00.000000,12386.66733993127,1694.3712154886548
2041-09-16 00:00:00.000000,9217.781460159387,1740.3239554402653
2041-09-30 08:48:10.942065,8959.499203369423,1841.7587547494422
2041-10-17 00:00:00.000000,9109.841622116417,2060.5880570014615
2041-11-16 00:00:00.000000,9555.71934418744,2359.4238334150577
2042-01-15 23:59:59.999999,13217.782739950424,1270.0156290958994
2042-01-17 03:27:33.442754,13211.898891252426,1281.555916145765
2042-02-14 00:00:00.000000,14690.08752622132,1346.469347817178
2042-03-17 00:00:00.000000,16732.04175631553,1873.9534409389023
2042-04-16 00:00:00.000000,19583.95479874534,1858.9960985874523
2042-06-16 00:00:00.000000,20553.084077432708,1636.4158420970452
2042-07-16 00:00:00.000000,16157.684941985148,1669.0994671278534
2042-08-16 00:00:00.000000,11060.364129485843,1690.7779894349635
2042-09-16 00:00:00.000000,8251.892339816433,1722.4735497116321
2042-10-09 20:26:46.182019,7797.821856234557,1728.0529823656116
2042-10-17 00:00:00.000000,7836.10234323251,1729.8512185610466
2042-11-16 00:00:00.000000,8871.403299368685,1744.167896890056
