launch_date,delta_v_ms,total_tof_days
2036-01-15 23:59:57.646016,16534.90354370826,2659.2504063172123
2036-02-15 23:59:59.999952,16154.321797155466,2854.9229719220434
2036-03-15 10:41:12.134360,15597.658715736741,2824.964563348443
2036-04-01 01:23:16.483995,15585.452522261745,2808.4766064438563
2036-05-15 23:59:59.999997,14852.72711512666,2253.118605404645
2036-05-18 14:33:01.887832,14840.376819626701,2250.5334430606304
2036-06-16 00:00:00.000003,14885.128099123738,2212.2028617320457
2036-08-15 23:59:59.999997,14628.422297122324,2296.3542930989424
2036-08-27 16:14:32.111659,14411.764544764363,2288.481099556781
2036-10-16 00:00:00.000000,16882.07257988713,2355.869738231066
2036-11-15 23:59:59.984781,14067.96303611462,2370.0570812435585
2036-12-15 23:59:59.999860,13435.362722413349,2384.0799158024042
2037-01-02 09:28:27.729589,13286.080966151661,2379.239917366832
2037-02-08 22:03:25.848193,12157.214439713516,2285.009186311193
2037-03-15 23:59:59.959508,11688.004535077018,2251.903359779681
2037-03-27 08:22:47.490394,11609.650137529761,2244.322415264078
2037-04-16 00:00:00.000000,13781.078648199413,2270.1579251578705
2037-05-17 00:00:00.000001,15722.79708435267,2428.6746403923707
2037-06-16 00:00:00.000015,18299.64569835421,2762.5492858028624
2037-07-17 00:00:00.000001,20863.301667718595,2738.9649304045074
2037-09-16 00:00:00.000000,22258.490011543778,1856.8330432509363
2037-10-15 02:59:05.403804,21632.844764413123,1832.8318449001229
2037-11-16 00:00:00.000000,20501.818439540893,2323.1404851172238
2037-12-15 23:59:59.999927,16872.984398236455,2306.154084060168
2038-01-15 23:59:59.999999,14596.441469531037,2286.627814971291
2038-02-15 23:59:59.999996,13704.302347306271,2307.5682707408914
2038-03-15 23:59:59.999985,11786.285265712977,2321.664737177104
2038-04-15 23:59:59.962729,11219.37377569156,2330.8958062237516
2038-04-23 15:10:31.573676,11173.682630185289,2352.7521122137396
2038-06-10 03:18:12.486302,10479.567001011212,2284.679535932959
2038-07-16 00:00:00.000000,9781.430624964341,2736.42310817206
2038-08-04 17:29:04.248705,9812.6615229371,3057.554435756475
2038-09-15 23:59:59.999996,8828.199283365695,2674.116513745867
2038-10-15 23:59:59.999987,8868.171208775317,2908.9526725858473
2038-10-17 00:00:00.000015,9012.24621661172,2686.374933466599
2038-11-16 00:00:00.000000,11935.007270493992,2945.227455958765
2039-01-16 00:00:00.000000,18909.16940169667,2358.4582015971805
2039-02-15 23:59:48.133871,18460.819449010603,2332.717166711212
2039-03-15 23:59:57.715943,16448.494676689974,2413.8139222013847
2039-04-15 23:59:59.996916,16148.52800321603,2749.958944607796
2039-05-15 23:59:41.635151,15749.67662523588,2868.4302923618748
2039-06-16 00:00:00.000000,15679.049206969321,1977.7900590879954
2039-07-15 23:59:59.999999,14862.803313788749,1959.0920236014001
2039-07-31 19:34:41.612021,14459.205065040649,1954.8540807645036
2039-09-03 10:46:04.798660,14279.909343662524,1924.78564765378
2039-10-15 23:59:59.999999,13598.778779428172,1812.377994084941
2039-10-26 02:24:22.582978,10730.406105958034,2707.9872212547652
2039-11-16 00:00:00.000001,18000.997056115746,1872.0632987002898
2040-01-16 00:00:00.000000,17444.59398641494,2265.259015100299
2040-02-15 23:58:37.840863,15588.073591389608,2299.0342734509522
2040-03-15 23:59:59.977762,14788.156611122013,2242.7167459856482
2040-04-15 23:47:04.743508,13766.086771061404,2243.619927175167
2040-04-22 09:24:04.760293,13752.028605911204,2240.0371927518045
2040-06-09 06:59:56.875192,14196.803206655079,2133.1907639976075
2040-06-16 00:00:00.000000,14337.59781401329,2155.849583853119
2040-07-17 00:00:00.000000,17322.65998046069,1717.9751133597615
2040-08-17 00:00:00.000002,18716.867501658366,2702.968288957566
2040-10-15 22:18:30.614900,21313.392980072542,2754.8638755934453
2040-10-17 00:00:00.000004,21323.83908553398,2753.7933966008795
2040-12-15 23:59:59.999996,22059.010645478676,1672.9087505953787
2040-12-24 07:22:27.210415,22033.780159517213,1666.8975302442266
2041-02-16 00:00:00.000000,22077.091175761743,1884.9208952829442
2041-03-15 23:59:59.347807,17399.107630945786,2273.4683585546572
2041-04-15 23:59:59.999999,14394.95244401122,2247.894433727507
2041-05-15 23:59:48.012749,12989.567110167352,2263.9656302771505
2041-06-15 23:59:59.999997,12215.16066464728,2204.6192451178385
2041-07-15 23:59:57.823964,11604.41705569901,2186.3786298955947
2041-08-02 00:52:50.888940,11303.642344142248,2202.9687284448232
2041-09-15 23:59:59.999790,9716.47674683803,2224.7005843903953
2041-10-15 23:58:29.285801,8547.39892520634,2201.102499032465
2041-10-22 01:53:16.192793,8524.206168178356,2213.805365949047
2041-12-15 23:59:36.222347,7972.360334575977,2141.3104105133866
2041-12-31 19:08:32.077980,7803.622531928977,2143.1833412713586
2042-01-17 00:00:00.000000,11000.085233303878,2177.3886019828556
2042-02-14 00:00:00.007623,15242.583118842846,2079.290252578845
2042-04-15 23:34:17.432873,17013.97508962994,1858.4673243135596
2042-05-15 23:57:08.386077,16838.6700633849,1790.73132439611
2042-06-15 23:59:59.891742,18342.154574931916,2944.44208645716
2042-07-15 23:59:59.999999,17412.115520462823,1911.95299907399
2042-08-15 23:55:28.956272,15275.543496926732,2499.3316278185157
2042-09-15 23:59:59.545902,13753.985414825853,2350.485880990207
2042-10-15 23:57:35.379579,12607.761795308601,2345.5937732027414
2042-11-15 23:59:59.999994,10608.496771560163,2507.344710872978
2042-12-15 23:59:59.999993,8938.016100868139,2561.154957769438
