launch_date,delta_v_ms,total_tof_days
2036-01-15 23:59:59.999997,17783.083124767225,2481.008451287783
2036-02-15 23:59:59.999999,15361.509303945599,2474.3161792442183
2036-03-15 23:59:59.999999,14713.293832956673,2387.5544800116018
2036-04-16 00:00:00.000000,13768.246343484772,2396.3113767163522
2036-05-15 23:59:59.999997,13215.886813958952,2367.7970455028158
2036-05-27 18:47:33.477449,13052.943623114765,2353.821417398195
2036-07-15 23:59:59.984204,13052.964349305767,2304.604251394661
2036-08-15 23:59:59.982626,13052.874261025572,2273.6038518943556
2036-09-15 23:59:59.977715,13052.664402642791,2242.604204184919
2036-10-15 23:59:59.995772,13052.35934398393,2212.604555512874
2036-11-15 23:59:59.999565,13051.923168731442,2181.6048712393062
2036-12-15 23:59:59.997487,13051.316082078662,2151.6048161157933
2037-01-15 23:59:59.990494,13050.228905304557,2120.606354253442
2037-02-15 23:59:59.997332,13046.563637637097,2089.6232750101867
2037-03-15 23:59:59.717538,6336.065966133744,2324.1141951489517
2037-04-15 23:59:58.438328,6151.162825718962,2290.261957683885
2037-05-15 23:59:59.603858,6031.3052674224255,2256.97399909671
2037-06-15 23:59:59.480413,5938.578281920894,2221.3121940370293
2037-07-15 23:59:59.714035,5876.122141582417,2183.368018437353
2037-07-29 22:46:34.858107,5865.003862988714,2162.7481326186353
2037-08-17 00:05:24.856551,5865.161621522421,2144.7519708493733
2037-09-22 16:22:03.397804,5876.976642260481,2226.897735386705
2037-10-17 00:00:00.008409,6060.052291083413,2106.561159076711
2037-12-15 23:59:59.562646,15614.808459983602,2402.2667702130875
2038-01-15 23:59:59.999936,18186.87994922359,2502.536968264771
2038-02-15 23:59:59.794767,18169.07262592531,2389.2828144770724
2038-03-15 23:59:59.959533,18168.994958887462,2361.282367445132
2038-04-15 23:59:59.996820,18168.80428804084,2330.2789243881466
2038-05-15 23:59:59.995781,18168.54040633024,2300.2757474504565
2038-06-15 23:59:59.985505,18168.19574843927,2269.2719290877135
2038-07-15 23:59:59.998107,18167.76832948991,2239.2673239820156
2038-08-15 23:59:59.995513,18167.160962528604,2208.2588493618964
2038-09-15 23:59:59.993475,18166.142523577244,2177.2322305746325
2038-10-15 23:59:59.994702,18163.234115122923,2147.0383134987983
2038-10-26 20:39:18.881214,18159.534769228863,2136.5312460091436
2038-11-16 00:00:00.000027,18526.880638774852,2239.663701605798
2039-01-15 23:59:59.996635,19247.23446517047,2632.4098699195993
2039-02-15 23:59:59.997107,19137.919207978553,2601.4885851669183
2039-03-16 00:00:00.000000,18334.108033158693,2259.320446239428
2039-04-15 23:59:59.999961,17636.258016574677,2223.5738903742113
2039-05-15 23:59:59.999975,15326.152541853466,2212.661953973772
2039-05-17 00:00:00.005177,15324.945900582512,2211.086628860043
2039-07-15 23:59:59.999995,14218.677691723904,2154.884468939096
2039-08-10 09:35:37.141355,14111.17624155262,2130.079106572798
2039-08-17 00:00:00.001997,14111.206409190445,2123.478954613928
2039-10-15 23:59:59.984475,14111.201175719478,2063.478962647439
2039-11-15 23:59:59.991667,14111.012884791617,2032.4785036718504
2039-12-15 23:59:59.996480,14110.711646698113,2002.4786003257002
2040-01-15 23:59:59.992724,14110.282524233342,1971.4783755711576
2040-02-15 23:59:59.998535,14109.69035988355,1940.4782531782391
2040-03-15 23:59:59.994594,14108.849049851693,1911.4777969102513
2040-04-15 23:59:59.998952,14106.845631633514,1880.4755478612099
2040-05-06 15:53:34.729585,14101.466396745738,1859.8148695285315
2040-06-15 23:59:59.999650,14343.579851719902,2365.1881372968724
2040-07-15 23:59:59.999614,14202.445234944866,2325.4125611932614
2040-08-15 23:59:59.994070,14092.147022212628,2284.6205045093466
2040-09-15 23:59:59.996120,14001.532962872974,2243.531346651344
2040-10-15 23:59:59.998346,13926.133923541809,2202.576838517233
2040-11-15 23:59:59.998665,13866.18971405738,2158.15419997889
2040-12-07 19:54:55.063562,13849.716446806891,2128.5620873614566
2040-12-17 00:00:00.000183,13914.685447221793,2140.884930655985
2041-01-17 00:00:00.000004,15048.737690054742,2155.7422911882427
2041-02-14 00:00:00.000015,17696.63520283441,2552.517993735173
2041-04-15 23:59:59.999998,18163.54337364317,2362.221236898606
2041-05-15 23:59:59.999999,17446.84210892829,2433.909369710401
2041-06-15 23:59:59.999999,16990.972970893235,2483.666027945992
2041-07-15 23:59:59.999980,16726.08134918559,2700.768793425612
2041-08-15 22:44:54.122825,12749.354442823229,2911.5173419481707
2041-09-15 23:55:47.328035,12496.76623251127,2880.5395279524573
2041-10-15 23:58:15.381669,12496.396803155396,2850.5399839997435
2041-11-15 23:58:33.741591,12495.847134789052,2819.546220759172
2041-12-15 23:59:59.999823,14792.044015304631,2807.9986433167533
2042-01-15 23:59:59.935668,14474.358299094361,2776.975362113502
2042-02-15 23:59:59.988790,14300.228004548884,2746.047140909248
2042-03-15 23:59:59.991689,14185.331927831712,2718.071212927778
2042-04-15 23:59:59.999313,14070.787508724057,2687.059156984137
2042-05-15 23:59:59.999600,13950.487961579322,2656.9809884505303
2042-05-17 00:00:00.448089,10311.880680037048,2637.5073502264545
2042-06-16 00:00:02.565638,10849.063304230895,2607.468400787463
2042-07-17 00:00:00.000305,14040.743597318089,2595.0469147374097
2042-09-15 23:59:59.999995,16635.954468895274,2241.27279129754
2042-10-09 14:11:03.511723,16509.15714718493,2224.4121886947
2042-10-17 00:00:00.001609,16509.220374386394,2216.9990142570227
2042-12-15 23:59:59.996566,16509.171635783783,2157.002953027575
